lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexical variety	lemma variety	POS variety	richPOS variety	length	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
en	org	review_pet_supplies_27_1.conllu	3	2	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.667	0.558	0.116	0.228	112	6	9	7	12	3	6	0	16	4	5	19	0	12	1	0	12	0	0
en	org	review_pet_supplies_36_5.conllu	2	3	0	0	2	1	0	5	0	4	2	5	0	0	0	1	2	0	0	0	0	0	0	0	1	0.673	0.624	0.13	0.19	100	9	13	3	2	4	12	0	27	2	2	4	1	15	0	0	6	0	0
en	org	review_pet_supplies_38_5.conllu	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.746	0.683	0.19	0.38	63	9	3	4	6	3	6	0	8	1	0	12	0	3	2	0	6	0	0
en	org	review_pet_supplies_46_4.conllu	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.75	0.667	0.155	0.295	71	7	5	8	6	2	8	0	13	0	0	8	0	7	2	0	5	0	0
en	org	review_pet_supplies_48_5.conllu	1	2	0	1	2	0	0	1	0	0	0	2	0	0	0	2	1	0	1	2	0	1	0	0	0	0.728	0.65	0.146	0.255	103	6	9	4	9	4	6	0	23	0	4	12	1	11	1	1	11	1	0
en	org	review_pet_supplies_64_5.conllu	1	0	1	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0.783	0.724	0.19	0.377	58	5	4	0	4	2	8	0	14	0	0	9	1	4	1	0	6	0	0
en	org	review_pet_supplies_91_1.conllu	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0.836	0.787	0.197	0.325	61	9	5	3	5	4	7	0	12	1	2	3	0	5	0	0	5	0	0
en	org	review_pet_supplies_98_2.conllu	0	3	1	0	2	1	1	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0.716	0.662	0.176	0.255	74	3	8	5	5	3	6	0	21	1	3	2	0	5	5	0	7	0	0
en	org	review_pet_supplies_9_5.conllu	0	1	0	0	2	1	0	3	1	1	1	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0.649	0.568	0.167	0.274	72	1	5	1	4	3	13	0	20	0	3	7	0	7	2	0	6	0	0
en	org	review_sports+outdoors_133_1.conllu	2	0	0	0	1	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0.771	0.714	0.171	0.289	70	9	10	3	2	2	6	0	13	0	1	8	4	5	0	0	7	0	0
en	org	review_sports+outdoors_137_1.conllu	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.65	0.613	0.152	0.255	79	3	6	8	2	3	4	0	9	0	3	13	0	10	2	0	16	0	0
en	org	review_sports+outdoors_146_2.conllu	2	0	0	0	0	0	2	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0.688	0.641	0.157	0.248	89	12	4	6	4	3	9	0	14	1	3	8	0	9	2	1	13	0	0
en	org	review_sports+outdoors_181_1.conllu	0	0	2	1	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0.667	0.561	0.182	0.272	66	3	4	8	6	2	7	0	10	0	5	3	0	5	2	0	11	0	0
en	org	review_sports+outdoors_209_1.conllu	2	1	0	1	0	0	0	2	0	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0.857	0.857	0.25	0.329	56	5	5	4	3	1	4	0	12	2	2	4	1	6	1	0	6	0	0
en	org	review_sports+outdoors_22_5.conllu	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	2	0	0	0	0	1	1	0	0	1	0.724	0.676	0.147	0.211	102	5	10	11	6	5	7	0	14	6	1	11	2	10	3	2	9	0	0
en	org	review_sports+outdoors_29_4.conllu	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0.653	0.614	0.153	0.242	98	9	6	1	4	8	7	0	13	3	4	14	1	9	2	2	15	0	0
en	org	review_sports+outdoors_2_5.conllu	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0.627	0.562	0.192	0.337	73	3	3	7	7	3	5	0	8	3	1	10	3	9	2	0	9	0	0
en	org	review_sports+outdoors_36_5.conllu	2	0	0	0	0	0	1	1	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0.712	0.637	0.137	0.221	102	13	8	6	4	6	9	0	17	1	3	13	1	9	1	0	11	0	0
en	org	review_sports+outdoors_3_4.conllu	0	0	0	0	0	1	0	2	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.647	0.606	0.212	0.297	66	2	4	2	8	2	8	0	9	3	4	7	1	7	3	0	6	0	0
en	org	review_sports+outdoors_40_1.conllu	4	2	0	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.67	0.623	0.124	0.213	105	15	8	6	3	4	14	0	19	2	3	6	0	9	2	0	14	0	0
en	org	review_sports+outdoors_43_2.conllu	3	0	0	1	1	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0.768	0.696	0.176	0.315	68	5	6	2	4	3	8	0	13	0	2	6	0	6	2	0	11	0	0
en	org	review_sports+outdoors_5_4.conllu	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0.635	0.619	0.206	0.309	63	4	4	3	2	1	8	1	14	0	3	7	1	6	0	0	9	0	0
en	org	review_sports+outdoors_6_5.conllu	2	1	0	1	1	0	0	0	2	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0.713	0.673	0.13	0.225	100	4	10	9	2	4	9	0	20	0	4	9	3	9	3	0	14	0	0
en	org	review_toys-and-games_15_5.conllu	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	1	0	0	1	0	1	0	0.688	0.577	0.144	0.227	111	1	8	7	12	5	6	0	16	1	4	15	2	12	2	2	17	1	0
en	org	review_toys-and-games_166_1.conllu	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0.687	0.59	0.152	0.269	79	9	6	7	5	4	9	0	14	1	1	7	0	7	0	0	9	0	0
en	org	review_toys-and-games_187_1.conllu	0	2	0	0	1	2	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	2	0.809	0.753	0.159	0.24	88	5	7	5	2	5	4	0	19	4	3	7	1	12	0	3	11	0	0
en	org	review_toys-and-games_21_5.conllu	2	1	0	0	0	1	1	1	0	0	0	2	1	0	0	2	0	0	0	1	0	0	1	2	0	0.677	0.604	0.126	0.24	95	5	5	8	8	4	10	0	15	0	3	8	0	12	2	0	15	0	0
en	org	review_toys-and-games_23_5.conllu	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0.75	0.706	0.224	0.269	67	3	6	2	1	5	4	0	16	2	1	7	1	10	2	1	6	0	0
en	org	review_toys-and-games_24_5.conllu	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0.82	0.77	0.18	0.291	61	2	8	6	5	0	5	0	7	0	4	8	0	4	2	0	10	0	0
en	org	review_toys-and-games_254_2.conllu	0	0	0	0	0	0	1	1	0	1	1	5	1	0	0	0	1	0	0	1	0	2	0	0	0	0.721	0.656	0.197	0.282	61	4	6	3	4	4	10	0	13	0	2	6	0	5	1	0	3	0	0
en	org	review_toys-and-games_331_1.conllu	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0.738	0.7	0.163	0.262	80	3	8	5	2	5	9	0	14	2	2	10	0	5	2	0	13	0	0
en	org	review_toys-and-games_3_5.conllu	1	0	1	0	0	0	0	3	0	0	1	2	0	0	0	2	0	1	0	1	0	0	1	0	0	0.667	0.611	0.14	0.299	93	7	4	4	7	1	13	0	17	3	2	8	0	12	3	0	12	0	0
en	org	review_toys-and-games_531_2.conllu	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.776	0.724	0.224	0.338	58	7	3	3	2	3	4	0	8	1	3	10	0	5	1	0	8	0	0
en	org	review_toys-and-games_587_1.conllu	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	1	0.711	0.659	0.171	0.283	82	8	2	3	4	5	8	0	18	1	2	7	2	8	3	0	11	0	0
en	org	review_toys-and-games_5_4.conllu	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.587	0.524	0.161	0.277	62	4	7	3	2	0	1	0	10	0	5	14	0	5	0	0	11	0	0
en	org	review_toys-and-games_615_2.conllu	0	0	0	0	0	0	0	2	1	0	1	1	1	0	0	3	1	0	0	0	0	1	0	0	0	0.739	0.681	0.188	0.293	69	6	3	4	2	6	7	0	11	2	0	8	4	7	2	0	7	0	0
en	org	review_toys-and-games_9_4.conllu	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0.812	0.706	0.176	0.301	68	6	4	6	5	4	5	0	11	0	4	6	2	7	0	0	8	0	0
en	org	review_video-games_13_5.conllu	1	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0	0	0	1	0	0	0	0.807	0.75	0.171	0.295	82	13	5	7	5	2	5	0	14	2	3	9	0	4	1	2	10	0	0
en	org	review_video-games_16_5.conllu	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0.812	0.725	0.203	0.376	69	2	4	3	4	2	5	0	13	1	2	13	4	3	1	0	12	0	0
en	org	review_video-games_17_5.conllu	2	1	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0.81	0.759	0.241	0.372	58	5	8	2	2	1	7	0	12	1	1	6	1	5	2	0	5	0	0
en	org	review_video-games_18_2.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.786	0.75	0.209	0.298	67	5	7	8	5	3	5	0	5	1	2	12	1	4	2	0	7	0	0
en	org	review_video-games_20_1.conllu	1	0	0	0	1	0	0	1	0	2	0	1	0	1	0	2	1	0	0	1	0	1	0	0	0	0.702	0.619	0.157	0.29	83	7	3	5	8	2	9	0	14	1	2	9	0	9	4	0	10	0	0
en	org	review_video-games_21_4.conllu	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0.741	0.691	0.179	0.302	78	4	6	6	5	2	6	0	9	2	3	10	3	9	2	0	11	0	0
en	org	review_video-games_2_5.conllu	1	2	0	1	3	1	1	2	0	0	0	1	0	0	2	5	0	0	0	1	0	0	0	0	4	0.676	0.6	0.124	0.227	105	9	7	2	7	1	9	0	26	1	3	14	0	8	3	0	15	0	0
en	org	review_video-games_33_5.conllu	0	1	0	0	1	0	1	0	0	1	0	2	0	0	0	2	3	0	0	0	1	0	0	0	0	0.777	0.69	0.136	0.301	110	6	8	8	3	7	6	0	24	3	2	16	2	9	1	1	14	0	0
en	org	review_video-games_40_1.conllu	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.7	0.667	0.22	0.295	59	5	5	2	4	2	0	0	10	2	4	12	0	5	1	1	6	0	0
en	org	review_video-games_41_1.conllu	2	1	1	0	0	0	0	1	0	1	0	1	1	2	0	2	1	1	0	0	0	1	0	0	0	0.721	0.65	0.129	0.235	101	5	6	6	8	2	9	0	19	1	4	10	0	14	2	0	15	0	0
en	org	review_video-games_54_1.conllu	0	1	1	0	1	0	0	3	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0.733	0.653	0.173	0.287	75	2	4	1	4	3	7	0	16	0	3	11	2	6	3	0	13	0	0
en	org	review_video-games_58_1.conllu	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0.809	0.779	0.206	0.364	68	5	5	5	7	0	5	0	8	3	2	12	3	3	3	1	6	0	0
en	org	review_video-games_66_1.conllu	1	0	0	0	0	0	1	3	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0.724	0.697	0.187	0.282	75	5	5	4	7	3	6	0	10	1	5	9	2	8	1	0	9	0	0
en	org	review_video-games_7_5.conllu	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0.769	0.692	0.231	0.422	52	6	4	2	6	1	4	0	10	0	1	8	0	2	2	0	6	0	0
ru	mt	MÜ_review_beauty_12_4.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0.727	0.673	0.218	0.308	56	2	6	3	0	3	1	0	6	0	3	7	7	9	2	0	6	0	0
ru	mt	MÜ_review_beauty_14_5.conllu	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	1	0	0	0.71	0.677	0.194	0.36	63	4	5	6	2	5	2	0	14	0	1	3	0	11	2	0	7	0	0
ru	mt	MÜ_review_beauty_17_5.conllu	0	1	3	0	0	1	0	2	1	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0.722	0.667	0.204	0.366	57	2	3	4	0	2	4	0	9	0	3	4	2	9	0	0	12	0	0
ru	mt	MÜ_review_beauty_18_5.conllu	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0.678	0.655	0.224	0.346	58	5	5	4	0	1	2	0	14	1	1	3	3	10	2	0	7	0	0
ru	mt	MÜ_review_beauty_21_5.conllu	2	1	0	2	0	1	0	0	0	1	2	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0.7	0.667	0.167	0.405	62	8	6	2	0	2	2	0	14	1	0	9	0	10	0	0	6	0	0
ru	mt	MÜ_review_beauty_25_5.conllu	3	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0.836	0.782	0.255	0.447	55	6	4	4	1	4	1	0	6	2	2	7	1	9	1	0	7	0	0
ru	mt	MÜ_review_beauty_53_1.conllu	4	1	1	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	2	0	1	1	0	0.784	0.716	0.137	0.384	104	13	6	9	2	4	1	0	18	2	5	6	5	18	4	0	9	0	0
ru	mt	MÜ_review_beauty_58_1.conllu	1	0	0	1	1	0	0	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0.686	0.614	0.186	0.457	71	7	3	1	1	4	3	0	15	0	4	10	2	12	1	0	7	0	0
ru	mt	MÜ_review_beauty_62_1.conllu	2	0	0	0	0	1	1	2	1	0	1	2	0	1	1	1	0	0	0	0	0	0	1	0	0	0.738	0.677	0.2	0.363	65	7	4	2	0	2	3	0	8	1	6	4	5	13	1	0	9	0	0
ru	mt	MÜ_review_beauty_6_5.conllu	4	0	0	1	1	0	0	2	1	0	1	1	2	1	2	0	0	1	0	0	2	0	0	0	0	0.756	0.705	0.167	0.333	79	15	6	3	1	3	4	0	18	1	2	4	0	16	2	0	3	0	0
ru	mt	MÜ_review_beauty_82_1.conllu	2	1	2	1	0	0	0	1	1	0	2	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0.697	0.667	0.182	0.337	66	4	4	3	2	4	1	0	10	0	2	7	0	15	4	0	10	0	0
ru	mt	MÜ_review_beauty_87_1.conllu	0	0	1	0	0	0	1	3	0	1	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0.81	0.707	0.211	0.434	57	3	4	3	0	1	6	0	12	1	3	3	3	11	0	0	7	0	0
ru	mt	MÜ_review_beauty_88_1.conllu	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0.672	0.582	0.179	0.409	67	12	0	1	2	1	3	0	8	0	5	7	6	12	3	0	7	0	0
ru	mt	MÜ_review_beauty_93_1.conllu	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0.757	0.689	0.153	0.34	73	9	4	1	0	1	5	0	13	0	5	0	8	18	3	0	5	0	0
ru	mt	MÜ_review_books_11_5.conllu	2	1	0	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0.825	0.772	0.193	0.423	59	6	4	2	0	1	2	0	10	0	0	6	3	14	2	0	7	0	0
ru	mt	MÜ_review_books_14_4.conllu	1	2	1	0	0	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0.796	0.776	0.265	0.492	51	5	5	1	1	1	1	0	15	0	1	3	1	8	1	0	6	0	0
ru	mt	MÜ_review_books_16_1.conllu	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.818	0.727	0.255	0.388	55	3	4	1	1	2	1	0	8	1	5	5	0	9	2	3	10	0	0
ru	mt	MÜ_review_books_172_1.conllu	1	1	1	0	1	2	0	1	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0.806	0.722	0.194	0.398	74	4	5	4	2	2	4	0	15	1	3	6	3	14	1	0	8	0	0
ru	mt	MÜ_review_books_18_4.conllu	4	0	0	1	0	1	1	1	2	0	1	1	0	2	0	0	0	1	2	0	0	0	1	0	0	0.713	0.632	0.161	0.37	92	6	7	7	1	3	3	0	14	1	1	7	4	17	4	0	12	0	0
ru	mt	MÜ_review_books_19_4.conllu	3	1	0	4	0	1	0	1	0	0	1	0	0	1	2	1	1	2	1	0	0	0	1	0	2	0.767	0.711	0.156	0.413	91	10	8	6	1	2	3	0	20	2	3	4	3	13	5	0	10	0	0
ru	mt	MÜ_review_books_1_4.conllu	1	2	0	1	0	2	0	1	0	1	1	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0.911	0.857	0.196	0.444	56	5	6	4	0	1	4	0	16	0	2	2	3	7	0	0	6	0	0
ru	mt	MÜ_review_books_233_1.conllu	1	2	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0.828	0.766	0.219	0.416	64	3	6	1	1	3	4	0	13	2	1	7	2	10	1	0	10	0	0
ru	mt	MÜ_review_books_268_2.conllu	2	1	1	0	1	2	0	0	3	0	1	0	1	2	0	1	0	0	1	0	0	1	1	1	0	0.702	0.66	0.138	0.352	94	6	4	3	2	4	2	0	14	0	5	16	1	17	5	0	15	0	0
ru	mt	MÜ_review_books_302_2.conllu	4	1	1	2	2	0	2	1	1	1	3	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0.736	0.692	0.121	0.358	93	10	6	5	0	4	4	0	18	0	3	8	0	16	2	0	15	0	0
ru	mt	MÜ_review_books_311_1.conllu	3	4	0	0	2	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0.747	0.671	0.152	0.352	79	3	9	5	3	2	2	0	21	0	2	5	4	12	0	0	11	0	0
ru	mt	MÜ_review_books_5_5.conllu	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	2	0	1	0.831	0.677	0.2	0.466	65	7	4	3	3	1	1	0	9	2	1	9	0	12	4	0	9	0	0
ru	mt	MÜ_review_books_77_2.conllu	1	1	1	0	1	2	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	3	1	1	0.649	0.532	0.156	0.333	78	5	4	2	0	2	2	0	11	0	1	15	1	15	8	0	11	0	0
ru	mt	MÜ_review_books_8_4.conllu	2	0	0	2	2	1	1	1	1	0	1	2	0	0	0	2	0	1	1	0	1	0	0	0	0	0.772	0.646	0.177	0.448	81	5	6	1	3	3	4	0	16	1	2	11	3	12	2	0	10	0	0
ru	mt	MÜ_review_cd+vinyl_107_2.conllu	1	1	0	2	0	1	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0.78	0.746	0.22	0.418	60	3	7	3	0	1	3	0	12	1	3	3	3	8	3	0	9	0	0
ru	mt	MÜ_review_cd+vinyl_110_1.conllu	1	2	0	2	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785	0.738	0.215	0.344	65	6	11	1	0	1	2	1	13	4	2	2	4	11	2	0	5	0	0
ru	mt	MÜ_review_cd+vinyl_113_2.conllu	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0.809	0.75	0.176	0.305	69	5	4	5	0	0	1	0	17	6	1	2	7	15	2	0	3	0	0
ru	mt	MÜ_review_cd+vinyl_12_5.conllu	1	1	0	1	1	3	0	1	0	0	1	1	0	0	0	0	0	0	3	0	0	0	1	0	1	0.825	0.841	0.217	0.459	61	3	8	2	1	0	3	0	13	4	0	4	4	9	3	1	5	0	0
ru	mt	MÜ_review_cd+vinyl_152_2.conllu	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0.778	0.698	0.19	0.364	63	4	5	3	0	3	3	0	6	0	4	5	9	12	1	0	8	0	0
ru	mt	MÜ_review_cd+vinyl_156_2.conllu	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0.783	0.7	0.2	0.386	60	3	5	4	0	3	3	0	6	0	2	4	9	12	1	0	8	0	0
ru	mt	MÜ_review_cd+vinyl_159_2.conllu	2	0	3	0	0	0	1	1	1	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0.796	0.735	0.133	0.311	98	4	3	6	0	2	4	0	17	2	8	11	4	19	4	0	14	0	0
ru	mt	MÜ_review_cd+vinyl_164_1.conllu	1	2	0	0	1	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.833	0.75	0.2	0.386	60	4	3	5	2	3	0	0	11	0	5	4	4	11	1	0	7	0	0
ru	mt	MÜ_review_cd+vinyl_16_5.conllu	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0.62	0.55	0.13	0.271	101	1	12	6	1	2	1	0	10	0	4	14	4	23	5	0	17	0	0
ru	mt	MÜ_review_cd+vinyl_17_5.conllu	1	0	0	0	1	0	0	2	0	0	0	3	0	1	0	0	0	0	0	0	1	0	2	0	1	0.814	0.763	0.22	0.42	59	4	4	1	1	1	4	0	11	0	1	5	4	12	4	0	7	0	0
ru	mt	MÜ_review_cd+vinyl_23_5.conllu	0	0	0	0	0	2	0	2	2	0	1	1	0	2	0	0	1	0	1	0	0	0	1	0	0	0.72	0.622	0.146	0.402	83	5	6	3	2	5	2	0	12	2	0	13	0	17	3	0	12	0	0
ru	mt	MÜ_review_cd+vinyl_25_5.conllu	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	2	0	0	0	1	0	0	1	0	0	0.716	0.642	0.179	0.467	68	4	5	3	1	5	6	0	10	0	1	11	0	10	2	0	9	0	0
ru	mt	MÜ_review_cd+vinyl_7_5.conllu	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0.778	0.714	0.238	0.379	64	6	4	4	1	2	5	0	10	1	2	2	8	11	2	0	4	1	0
ru	mt	MÜ_review_cd+vinyl_8_5.conllu	0	0	1	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0.716	0.672	0.194	0.333	68	1	5	5	1	5	1	0	6	0	2	14	1	10	3	0	13	0	0
ru	mt	MÜ_review_cell-phones+accessories_102_1.conllu	1	0	3	0	1	0	1	1	1	1	0	0	0	0	2	2	0	0	2	0	0	0	1	0	1	0.626	0.523	0.121	0.275	108	12	3	2	1	4	4	0	18	0	5	7	6	24	5	0	16	0	0
ru	mt	MÜ_review_cell-phones+accessories_105_2.conllu	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.765	0.753	0.153	0.369	99	8	9	7	0	6	1	0	12	2	3	2	4	16	4	0	11	0	0
ru	mt	MÜ_review_cell-phones+accessories_117_1.conllu	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	1	1	1	0.77	0.705	0.213	0.341	63	2	2	6	1	2	2	0	8	4	1	6	0	13	2	0	12	0	0
ru	mt	MÜ_review_cell-phones+accessories_127_1.conllu	3	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0.783	0.696	0.239	0.467	47	4	1	3	3	2	1	0	7	0	0	7	0	9	2	0	7	0	0
ru	mt	MÜ_review_cell-phones+accessories_12_5.conllu	0	2	1	0	2	0	1	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0.701	0.687	0.164	0.281	70	6	3	5	0	5	1	0	16	0	2	4	4	12	0	0	9	0	0
ru	mt	MÜ_review_cell-phones+accessories_132_1.conllu	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	1	0	1	0	0.754	0.702	0.246	0.377	59	4	2	10	2	3	1	0	5	1	2	5	2	10	2	0	8	0	0
ru	mt	MÜ_review_cell-phones+accessories_13_5.conllu	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.741	0.722	0.222	0.37	55	3	1	7	1	2	1	0	5	0	3	6	0	11	1	0	13	0	0
ru	mt	MÜ_review_cell-phones+accessories_25_4.conllu	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0.776	0.672	0.179	0.404	68	3	7	9	0	1	5	0	5	4	1	10	0	10	3	0	9	0	0
ru	mt	MÜ_review_cell-phones+accessories_28_4.conllu	4	0	3	0	1	0	1	0	4	0	1	0	0	0	2	0	0	2	0	0	0	0	3	0	0	0.713	0.644	0.129	0.297	104	9	4	11	1	6	0	0	14	3	1	13	1	17	7	0	14	0	0
ru	mt	MÜ_review_cell-phones+accessories_40_4.conllu	2	1	0	0	0	2	0	0	0	1	1	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0.838	0.794	0.176	0.379	71	7	5	7	0	0	0	0	14	4	1	3	1	16	1	2	7	0	0
ru	mt	MÜ_review_cell-phones+accessories_47_1.conllu	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.76	0.7	0.24	0.464	51	7	1	3	3	3	1	0	4	2	2	2	0	12	0	0	10	0	0
ru	mt	MÜ_review_cell-phones+accessories_4_4.conllu	2	1	0	2	0	2	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0.791	0.731	0.194	0.462	68	8	4	5	4	2	1	0	8	1	4	8	0	10	4	0	8	0	0
